State,District,Market,Commodity,Variety,Grade,observations,start_date,end_date,calendar_span_days,median_gap_days,max_gap_days,consecutive_day_pairs,continuity_pct
Odisha,Jharsuguda,Jharsuguda APMC,Potato,Other,FAQ,4,2026-02-02,2026-04-01,59,9.0,48.0,1,33.33333333333333
Odisha,Jharsuguda,Jharsuguda APMC,Potato,Other,Grade A,154,2026-02-01,2026-09-04,216,1.0,7.0,127,83.00653594771242
Odisha,Jharsuguda,Jharsuguda APMC,Tomato,Other,FAQ,3,2026-02-02,2026-03-17,44,21.5,33.0,0,0.0
Odisha,Jharsuguda,Jharsuguda APMC,Tomato,Other,Grade A,155,2026-02-03,2026-09-04,214,1.0,11.0,128,83.11688311688312
Odisha,Kalahandi,Bhawanipatna APMC,Cabbage,Cabbage,FAQ,3,2025-12-25,2025-12-30,6,2.5,4.0,1,50.0
Odisha,Kalahandi,Bhawanipatna APMC,Cabbage,Cabbage,Local,16,2026-08-02,2026-09-04,34,2.0,5.0,5,33.33333333333333
Odisha,Kalahandi,Bhawanipatna APMC,Cabbage,Other,FAQ,60,2025-11-10,2026-04-17,159,2.0,9.0,23,38.983050847457626
Odisha,Kalahandi,Bhawanipatna APMC,Cabbage,Other,Large,1,2026-05-11,2026-05-11,1,,,0,0.0
Odisha,Kalahandi,Bhawanipatna APMC,Cabbage,Other,Local,50,2026-04-22,2026-07-30,100,1.0,11.0,28,57.14285714285714
Odisha,Kalahandi,Bhawanipatna APMC,Onion,Local,Local,10,2026-04-24,2026-05-13,20,2.0,4.0,4,44.44444444444444
Odisha,Kalahandi,Bhawanipatna APMC,Onion,Other,FAQ,11,2026-01-30,2026-04-27,88,5.5,30.0,1,10.0
Odisha,Kalahandi,Bhawanipatna APMC,Onion,Other,Local,5,2026-04-25,2026-05-24,30,5.5,17.0,1,25.0
Odisha,Kalahandi,Bhawanipatna APMC,Pumpkin,Other,FAQ,54,2025-11-11,2026-05-05,176,2.0,18.0,25,47.16981132075472
Odisha,Kalahandi,Bhawanipatna APMC,Pumpkin,Other,Local,56,2026-04-21,2026-07-30,101,1.0,12.0,35,63.63636363636363
Odisha,Kalahandi,Bhawanipatna APMC,Pumpkin,Other,Medium,2,2026-04-23,2026-05-08,16,15.0,15.0,0,0.0
Odisha,Kalahandi,Bhawanipatna APMC,Pumpkin,Pumpkin,Local,23,2026-05-16,2026-09-04,112,1.0,76.0,13,59.09090909090909
Odisha,Kalahandi,Bhawanipatna APMC,Tomato,Deshi,FAQ,5,2025-11-12,2025-11-24,13,2.0,7.0,2,50.0
Odisha,Kalahandi,Bhawanipatna APMC,Tomato,Deshi,Local,7,2026-04-23,2026-05-09,17,1.5,7.0,3,50.0
Odisha,Kalahandi,Bhawanipatna APMC,Tomato,Other,FAQ,35,2026-01-23,2026-04-17,85,1.0,11.0,18,52.94117647058824
Odisha,Kalahandi,Bhawanipatna APMC,Tomato,Other,Local,23,2026-04-22,2026-08-23,124,2.0,34.0,7,31.818181818181817
Odisha,Kalahandi,Bhawanipatna APMC,Tomato,Tomato,Local,19,2026-08-04,2026-09-03,31,1.0,6.0,12,66.66666666666666
Odisha,Kalahandi,Junagarh APMC,Cabbage,Other,Grade B,79,2025-12-03,2026-09-04,276,2.0,50.0,29,37.17948717948718
Odisha,Kalahandi,Junagarh APMC,Cabbage,Other,Grade Range-2,2,2025-12-13,2026-05-01,140,139.0,139.0,0,0.0
Odisha,Kalahandi,Junagarh APMC,Cabbage,Other,Local,13,2025-12-05,2026-06-23,201,10.5,63.0,0,0.0
Odisha,Kalahandi,Junagarh APMC,Cabbage,Other,Medium,1,2025-12-01,2025-12-01,1,,,0,0.0
Odisha,Kalahandi,Junagarh APMC,Onion,Other,Grade B,19,2026-06-07,2026-07-09,33,1.0,5.0,10,55.55555555555556
Odisha,Kalahandi,Junagarh APMC,Onion,Other,Local,1,2026-06-06,2026-06-06,1,,,0,0.0
Odisha,Kalahandi,Junagarh APMC,Onion,Other,Medium,1,2026-06-22,2026-06-22,1,,,0,0.0
Odisha,Kalahandi,Junagarh APMC,Pumpkin,Other,Grade B,18,2026-01-21,2026-09-03,226,3.0,148.0,5,29.411764705882355
Odisha,Kalahandi,Junagarh APMC,Pumpkin,Other,Local,2,2026-01-26,2026-02-21,27,26.0,26.0,0,0.0
Odisha,Kalahandi,Junagarh APMC,Tomato,Other,Grade A,1,2025-11-24,2025-11-24,1,,,0,0.0
Odisha,Kalahandi,Junagarh APMC,Tomato,Other,Grade B,211,2025-11-25,2026-09-04,284,1.0,12.0,172,81.9047619047619
Odisha,Kalahandi,Junagarh APMC,Tomato,Other,Grade Range-2,14,2025-11-28,2026-04-29,153,3.0,87.0,4,30.76923076923077
Odisha,Kalahandi,Junagarh APMC,Tomato,Other,Local,3,2025-12-06,2026-04-24,140,69.5,130.0,0,0.0
Odisha,Kalahandi,Junagarh APMC,Tomato,Other,Medium,1,2025-11-27,2025-11-27,1,,,0,0.0
Odisha,Kalahandi,Kalahandi(Dharamagarh) APMC,Cabbage,Other,Grade B,38,2026-04-27,2026-09-04,131,1.0,50.0,20,54.054054054054056
Odisha,Kalahandi,Kalahandi(Dharamagarh) APMC,Cabbage,Other,Grade Range-2,3,2026-05-01,2026-05-25,25,12.0,22.0,0,0.0
Odisha,Kalahandi,Kalahandi(Dharamagarh) APMC,Cabbage,Other,Local,7,2026-04-28,2026-06-23,57,7.5,24.0,0,0.0
Odisha,Kalahandi,Kalahandi(Dharamagarh) APMC,Onion,Other,Grade B,30,2026-06-06,2026-07-14,39,1.0,4.0,23,79.3103448275862
Odisha,Kalahandi,Kalahandi(Dharamagarh) APMC,Onion,Other,Medium,1,2026-06-19,2026-06-19,1,,,0,0.0
Odisha,Kalahandi,Kalahandi(Dharamagarh) APMC,Tomato,Other,Grade B,122,2026-04-27,2026-09-04,131,1.0,2.0,112,92.56198347107438
Odisha,Kalahandi,Kalahandi(Dharamagarh) APMC,Tomato,Other,Grade Range-2,1,2026-05-19,2026-05-19,1,,,0,0.0
Odisha,Kalahandi,Kalahandi(Dharamagarh) APMC,Tomato,Other,Local,1,2026-05-13,2026-05-13,1,,,0,0.0
Odisha,Kalahandi,Kesinga APMC,Cabbage,Other,Grade A,1,2026-02-12,2026-02-12,1,,,0,0.0
Odisha,Kalahandi,Kesinga APMC,Cabbage,Other,Grade B,139,2025-12-09,2026-09-03,269,1.0,11.0,87,63.04347826086957
Odisha,Kalahandi,Kesinga APMC,Cabbage,Other,Grade C,3,2025-11-08,2026-07-20,255,127.0,168.0,0,0.0
Odisha,Kalahandi,Kesinga APMC,Onion,Local,Grade B,40,2025-12-09,2026-08-31,266,3.0,78.0,13,33.33333333333333
Odisha,Kalahandi,Kesinga APMC,Onion,Onion,Grade A,1,2026-07-31,2026-07-31,1,,,0,0.0
Odisha,Kalahandi,Kesinga APMC,Onion,Onion,Grade B,22,2026-03-10,2026-09-01,176,2.0,70.0,6,28.57142857142857
Odisha,Kalahandi,Kesinga APMC,Onion,Other,Grade A,1,2025-11-10,2025-11-10,1,,,0,0.0
Odisha,Kalahandi,Kesinga APMC,Pumpkin,Other,Grade B,14,2026-06-29,2026-08-31,64,5.0,11.0,2,15.384615384615385
Odisha,Kalahandi,Kesinga APMC,Pumpkin,Pumpkin,Grade B,22,2025-11-19,2026-09-02,288,3.0,196.0,6,28.57142857142857
Odisha,Kalahandi,Kesinga APMC,Tomato,Local,Grade A,2,2025-11-10,2026-04-02,144,143.0,143.0,0,0.0
Odisha,Kalahandi,Kesinga APMC,Tomato,Local,Grade B,160,2025-11-08,2026-09-03,300,1.0,41.0,112,70.44025157232704
Odisha,Kalahandi,Kesinga APMC,Tomato,Other,Grade B,2,2026-07-08,2026-07-09,2,1.0,1.0,1,100.0
Odisha,Kalahandi,Mukhiguda APMC,Cabbage,Cabbage,Grade A,2,2025-11-19,2025-11-24,6,5.0,5.0,0,0.0
Odisha,Kalahandi,Mukhiguda APMC,Cabbage,Cabbage,Grade B,98,2025-11-18,2026-09-02,289,1.0,78.0,67,69.0721649484536
Odisha,Kalahandi,Mukhiguda APMC,Pumpkin,Pumpkin,Grade B,1,2026-02-18,2026-02-18,1,,,0,0.0
Odisha,Kalahandi,Mukhiguda APMC,Tomato,Local,Grade A,1,2026-04-27,2026-04-27,1,,,0,0.0
Odisha,Kalahandi,Mukhiguda APMC,Tomato,Local,Grade B,1,2026-05-02,2026-05-02,1,,,0,0.0
Odisha,Kalahandi,Mukhiguda APMC,Tomato,Tomato,Grade A,7,2025-11-18,2026-05-18,182,2.0,171.0,3,50.0
Odisha,Kalahandi,Mukhiguda APMC,Tomato,Tomato,Grade B,157,2025-11-21,2026-09-03,287,1.0,21.0,109,69.87179487179486
Odisha,Kandhamal,Kandhamal APMC,Cabbage,Cabbage,Grade B,6,2025-12-30,2026-01-07,9,1.0,4.0,4,80.0
Odisha,Kandhamal,Kandhamal APMC,Pumpkin,Pumpkin,Grade A,19,2026-04-17,2026-08-31,137,2.5,35.0,7,38.88888888888889
Odisha,Kandhamal,Kandhamal APMC,Pumpkin,Pumpkin,Grade B,6,2025-12-21,2026-01-12,23,4.0,10.0,1,20.0
Odisha,Kandhamal,Kandhamal APMC,Tomato,Other,Grade A,1,2026-08-31,2026-08-31,1,,,0,0.0
Odisha,Kandhamal,Kandhamal APMC,Tomato,Tomato,Grade B,1,2026-01-08,2026-01-08,1,,,0,0.0
Odisha,Kandhamal,Tikabali APMC,Cabbage,Cabbage,Grade A,68,2025-11-12,2026-05-12,182,1.0,57.0,43,64.17910447761194
Odisha,Kandhamal,Tikabali APMC,Pumpkin,Other,Grade A,5,2026-04-18,2026-04-29,12,1.5,7.0,2,50.0
Odisha,Kandhamal,Tikabali APMC,Tomato,Deshi,Grade A,5,2025-12-31,2026-05-12,133,7.5,115.0,0,0.0
Odisha,Kandhamal,Tikabali APMC,Tomato,Tomato,Grade A,1,2026-01-16,2026-01-16,1,,,0,0.0
Odisha,Kendrapara,Chatta Krushak Bazar APMC,Cabbage,Cabbage,Grade A,28,2025-12-03,2026-03-09,97,2.0,29.0,11,40.74074074074074
Odisha,Kendrapara,Chatta Krushak Bazar APMC,Cabbage,Cabbage,Grade B,20,2025-11-29,2026-01-05,38,2.0,4.0,7,36.84210526315789
Odisha,Kendrapara,Chatta Krushak Bazar APMC,Cabbage,Other,Grade A,1,2026-02-21,2026-02-21,1,,,0,0.0
Odisha,Kendrapara,Chatta Krushak Bazar APMC,Cabbage,Other,Grade B,4,2025-12-11,2026-01-06,27,8.0,16.0,0,0.0
Odisha,Kendrapara,Chatta Krushak Bazar APMC,Potato,Local,Grade B,1,2026-02-10,2026-02-10,1,,,0,0.0
Odisha,Kendrapara,Chatta Krushak Bazar APMC,Potato,Potato,Grade A,5,2026-02-24,2026-06-03,100,9.0,80.0,1,25.0
Odisha,Kendrapara,Chatta Krushak Bazar APMC,Potato,Potato,Grade B,21,2026-02-11,2026-09-03,205,5.0,53.0,4,20.0
Odisha,Kendrapara,Chatta Krushak Bazar APMC,Pumpkin,Pumpkin,Grade A,12,2026-01-14,2026-08-17,216,21.0,35.0,0,0.0
Odisha,Kendrapara,Chatta Krushak Bazar APMC,Pumpkin,Pumpkin,Grade B,52,2025-11-29,2026-09-03,279,2.0,38.0,20,39.21568627450981
Odisha,Kendrapara,Chatta Krushak Bazar APMC,Tomato,Other,Grade B,1,2026-02-22,2026-02-22,1,,,0,0.0
Odisha,Kendrapara,Chatta Krushak Bazar APMC,Tomato,Tomato,Grade A,71,2025-12-27,2026-06-23,179,1.0,26.0,40,57.14285714285714
Odisha,Kendrapara,Chatta Krushak Bazar APMC,Tomato,Tomato,Grade B,92,2025-12-09,2026-09-03,269,1.0,27.0,46,50.54945054945055
Odisha,Kendrapara,Gopa APMC,Cabbage,Other,Grade A,29,2025-12-15,2026-03-09,85,1.0,15.0,15,53.57142857142857
Odisha,Kendrapara,Gopa APMC,Cabbage,Other,Grade B,32,2025-11-28,2026-02-17,82,1.0,25.0,19,61.29032258064516
Odisha,Kendrapara,Gopa APMC,Potato,Potato,Grade A,5,2026-03-07,2026-07-06,122,18.0,81.0,0,0.0
Odisha,Kendrapara,Gopa APMC,Potato,Potato,Grade B,20,2026-02-10,2026-09-01,204,4.0,83.0,5,26.31578947368421
Odisha,Kendrapara,Gopa APMC,Pumpkin,Pumpkin,Grade A,15,2025-12-05,2026-08-17,256,11.0,55.0,1,7.142857142857142
Odisha,Kendrapara,Gopa APMC,Pumpkin,Pumpkin,Grade B,53,2025-12-02,2026-09-02,275,3.0,22.0,13,25.0
Odisha,Kendrapara,Gopa APMC,Tomato,Local,Grade A,44,2026-01-02,2026-04-19,108,1.0,12.0,23,53.48837209302325
Odisha,Kendrapara,Gopa APMC,Tomato,Local,Grade B,24,2025-12-06,2026-05-23,169,2.0,47.0,10,43.47826086956522
Odisha,Kendrapara,Gopa APMC,Tomato,Other,Grade A,1,2025-12-04,2025-12-04,1,,,0,0.0
Odisha,Kendrapara,Gopa APMC,Tomato,Other,Grade B,5,2025-12-01,2026-01-18,49,10.5,26.0,1,25.0
Odisha,Kendrapara,Gopa APMC,Tomato,Tomato,Grade A,36,2026-01-29,2026-08-12,196,3.0,30.0,12,34.285714285714285
Odisha,Kendrapara,Gopa APMC,Tomato,Tomato,Grade B,58,2025-12-12,2026-09-03,266,2.0,103.0,27,47.368421052631575
Odisha,Kendrapara,Kendrapara APMC,Cabbage,Other,Grade A,34,2025-11-16,2026-02-24,101,1.0,16.0,17,51.515151515151516
Odisha,Kendrapara,Kendrapara APMC,Cabbage,Other,Grade B,38,2025-11-17,2026-02-21,97,1.0,25.0,20,54.054054054054056
Odisha,Kendrapara,Kendrapara APMC,Potato,Local,Grade B,6,2025-11-21,2026-03-18,118,7.0,83.0,0,0.0
Odisha,Kendrapara,Kendrapara APMC,Potato,Other,Grade B,1,2026-05-12,2026-05-12,1,,,0,0.0
Odisha,Kendrapara,Kendrapara APMC,Potato,Potato,Grade A,2,2026-03-05,2026-05-22,79,78.0,78.0,0,0.0
Odisha,Kendrapara,Kendrapara APMC,Potato,Potato,Grade B,15,2026-02-11,2026-08-19,190,7.0,29.0,2,14.285714285714285
Odisha,Kendrapara,Kendrapara APMC,Pumpkin,Other,Grade B,3,2025-11-20,2025-11-29,10,4.5,5.0,0,0.0
Odisha,Kendrapara,Kendrapara APMC,Pumpkin,Pumpkin,Grade A,8,2026-01-06,2026-05-07,122,14.0,34.0,0,0.0
Odisha,Kendrapara,Kendrapara APMC,Pumpkin,Pumpkin,Grade B,42,2025-12-02,2026-09-03,276,3.0,40.0,12,29.268292682926827
Odisha,Kendrapara,Kendrapara APMC,Tomato,Local,Grade A,47,2025-12-03,2026-06-03,183,2.0,20.0,18,39.130434782608695
Odisha,Kendrapara,Kendrapara APMC,Tomato,Local,Grade B,35,2025-11-20,2026-05-17,179,3.0,37.0,8,23.52941176470588
Odisha,Kendrapara,Kendrapara APMC,Tomato,Other,Grade A,1,2026-01-15,2026-01-15,1,,,0,0.0
Odisha,Kendrapara,Kendrapara APMC,Tomato,Other,Grade B,5,2025-11-19,2026-05-24,187,13.0,159.0,1,25.0
Odisha,Kendrapara,Kendrapara APMC,Tomato,Tomato,Grade A,21,2025-11-21,2026-08-16,269,5.5,102.0,3,15.0
Odisha,Kendrapara,Kendrapara APMC,Tomato,Tomato,Grade B,57,2025-11-27,2026-09-03,281,2.0,133.0,25,44.642857142857146
Odisha,Kendrapara,Kendrapara(Marshaghai) APMC,Cabbage,Cabbage,Grade A,28,2025-12-06,2026-03-09,94,2.0,19.0,13,48.148148148148145
Odisha,Kendrapara,Kendrapara(Marshaghai) APMC,Cabbage,Cabbage,Grade B,25,2025-11-29,2026-02-09,73,1.0,21.0,14,58.333333333333336
Odisha,Kendrapara,Kendrapara(Marshaghai) APMC,Onion,Onion,Grade B,1,2026-07-08,2026-07-08,1,,,0,0.0
Odisha,Kendrapara,Kendrapara(Marshaghai) APMC,Potato,Local,Grade B,1,2026-02-16,2026-02-16,1,,,0,0.0
Odisha,Kendrapara,Kendrapara(Marshaghai) APMC,Potato,Potato,Grade A,5,2026-02-19,2026-06-20,122,14.0,92.0,1,25.0
Odisha,Kendrapara,Kendrapara(Marshaghai) APMC,Potato,Potato,Grade B,25,2026-02-09,2026-09-03,207,3.5,64.0,5,20.833333333333336
Odisha,Kendrapara,Kendrapara(Marshaghai) APMC,Pumpkin,Pumpkin,Grade A,11,2026-02-01,2026-08-16,197,16.0,47.0,1,10.0
Odisha,Kendrapara,Kendrapara(Marshaghai) APMC,Pumpkin,Pumpkin,Grade B,68,2025-12-03,2026-09-03,275,2.0,23.0,24,35.82089552238806
Odisha,Kendrapara,Kendrapara(Marshaghai) APMC,Tomato,Other,Grade B,1,2025-11-29,2025-11-29,1,,,0,0.0
Odisha,Kendrapara,Kendrapara(Marshaghai) APMC,Tomato,Tomato,Grade A,72,2025-12-10,2026-08-14,248,2.0,50.0,32,45.07042253521127
Odisha,Kendrapara,Kendrapara(Marshaghai) APMC,Tomato,Tomato,Grade B,96,2025-12-04,2026-09-02,273,1.0,27.0,50,52.63157894736842
Odisha,Kendrapara,Kendrapara(Marshaghai) APMC,Tomato,Tomato,Grade C,1,2025-12-03,2025-12-03,1,,,0,0.0
Odisha,Kendrapara,Pattamundai APMC,Cabbage,Other,Grade A,31,2025-12-01,2026-03-09,99,1.0,20.0,16,53.333333333333336
Odisha,Kendrapara,Pattamundai APMC,Cabbage,Other,Grade B,30,2025-11-26,2026-02-18,85,1.0,35.0,18,62.06896551724138
Odisha,Kendrapara,Pattamundai APMC,Onion,Onion,Grade B,2,2026-06-30,2026-07-09,10,9.0,9.0,0,0.0
Odisha,Kendrapara,Pattamundai APMC,Potato,Local,Grade B,4,2026-02-09,2026-03-03,23,10.0,11.0,1,33.33333333333333
Odisha,Kendrapara,Pattamundai APMC,Potato,Other,Grade B,3,2026-02-23,2026-02-27,5,2.0,3.0,1,50.0
Odisha,Kendrapara,Pattamundai APMC,Potato,Potato,Grade A,4,2026-02-21,2026-06-19,119,22.0,87.0,0,0.0
Odisha,Kendrapara,Pattamundai APMC,Potato,Potato,Grade B,22,2026-02-10,2026-09-03,206,4.0,52.0,7,33.33333333333333
Odisha,Kendrapara,Pattamundai APMC,Pumpkin,Pumpkin,Grade A,15,2025-12-05,2026-07-10,218,12.5,53.0,1,7.142857142857142
Odisha,Kendrapara,Pattamundai APMC,Pumpkin,Pumpkin,Grade B,66,2025-12-03,2026-09-02,274,2.0,23.0,27,41.53846153846154
Odisha,Kendrapara,Pattamundai APMC,Tomato,Local,Grade A,33,2025-11-29,2026-04-28,151,1.5,32.0,16,50.0
Odisha,Kendrapara,Pattamundai APMC,Tomato,Local,Grade B,14,2025-12-20,2026-04-23,125,4.0,61.0,4,30.76923076923077
Odisha,Kendrapara,Pattamundai APMC,Tomato,Other,Grade B,12,2025-11-26,2026-06-06,193,6.0,143.0,1,9.090909090909092
Odisha,Kendrapara,Pattamundai APMC,Tomato,Tomato,Grade A,52,2025-12-10,2026-09-03,268,3.0,44.0,16,31.372549019607842
Odisha,Kendrapara,Pattamundai APMC,Tomato,Tomato,Grade B,65,2025-12-03,2026-09-01,273,2.0,40.0,24,37.5
Odisha,Keonjhar,Anandapur APMC,Cabbage,Other,Local,1,2026-09-02,2026-09-02,1,,,0,0.0
Odisha,Keonjhar,Anandapur APMC,Pumpkin,Pumpkin,Large,1,2026-03-27,2026-03-27,1,,,0,0.0
Odisha,Keonjhar,Anandapur APMC,Pumpkin,Pumpkin,Local,167,2025-12-11,2026-09-04,268,1.0,16.0,111,66.86746987951807
Odisha,Keonjhar,Anandapur APMC,Pumpkin,Pumpkin,Medium,36,2025-11-08,2026-01-22,76,1.0,30.0,28,80.0
Odisha,Keonjhar,Anandapur APMC,Pumpkin,Pumpkin,Small,2,2025-11-13,2025-11-22,10,9.0,9.0,0,0.0
Odisha,Keonjhar,Anandapur APMC,Tomato,Other,Local,45,2025-12-08,2026-05-02,146,2.0,40.0,19,43.18181818181818
Odisha,Keonjhar,Anandapur APMC,Tomato,Other,Medium,2,2025-11-28,2025-12-06,9,8.0,8.0,0,0.0
Odisha,Keonjhar,Anandapur APMC,Tomato,Other,Non-FAQ,1,2025-11-21,2025-11-21,1,,,0,0.0
Odisha,Keonjhar,Champua APMC,Cabbage,Other,Local,269,2025-11-13,2026-09-03,295,1.0,5.0,251,93.65671641791045
Odisha,Keonjhar,Champua APMC,Tomato,Other,Local,269,2025-11-13,2026-09-03,295,1.0,5.0,251,93.65671641791045
Odisha,Keonjhar,Champua(Jhumpura) APMC,Cabbage,Other,Local,63,2026-06-24,2026-09-03,72,1.0,3.0,56,90.32258064516128
Odisha,Keonjhar,Champua(Jhumpura) APMC,Tomato,Other,Local,62,2026-06-24,2026-09-03,72,1.0,3.0,54,88.52459016393442
Odisha,Keonjhar,Keonjhar APMC,Cabbage,Other,Local,145,2025-11-11,2026-08-12,275,1.0,27.0,88,61.111111111111114
Odisha,Keonjhar,Keonjhar APMC,Onion,Other,Non-FAQ,5,2025-12-12,2026-03-23,102,15.0,58.0,0,0.0
Odisha,Keonjhar,Keonjhar APMC,Potato,Other,Local,1,2026-03-11,2026-03-11,1,,,0,0.0
Odisha,Keonjhar,Keonjhar APMC,Potato,Other,Non-FAQ,11,2025-12-12,2026-08-24,256,9.0,126.0,4,40.0
Odisha,Keonjhar,Keonjhar APMC,Pumpkin,Other,Local,25,2025-11-11,2026-06-01,203,3.0,108.0,7,29.166666666666668
Odisha,Keonjhar,Keonjhar APMC,Tomato,Other,Large,1,2026-04-15,2026-04-15,1,,,0,0.0
Odisha,Keonjhar,Keonjhar APMC,Tomato,Other,Local,83,2025-11-17,2026-09-02,290,2.0,17.0,29,35.36585365853659
Odisha,Keonjhar,Keonjhar APMC,Tomato,Other,Non-FAQ,95,2025-11-10,2026-09-03,298,2.0,31.0,35,37.234042553191486
Odisha,Keonjhar,Keonjhar(Dhekikote) APMC,Cabbage,Other,Large,1,2026-04-25,2026-04-25,1,,,0,0.0
Odisha,Keonjhar,Keonjhar(Dhekikote) APMC,Cabbage,Other,Local,23,2025-12-06,2026-08-29,267,14.0,21.0,0,0.0
Odisha,Keonjhar,Keonjhar(Dhekikote) APMC,Onion,Other,Local,6,2025-11-29,2026-04-18,141,21.0,56.0,0,0.0
Odisha,Keonjhar,Keonjhar(Dhekikote) APMC,Onion,Other,Non-FAQ,7,2025-12-06,2026-08-22,260,31.5,112.0,0,0.0
Odisha,Keonjhar,Keonjhar(Dhekikote) APMC,Potato,Other,Local,3,2026-01-31,2026-08-29,211,105.0,189.0,0,0.0
Odisha,Keonjhar,Keonjhar(Dhekikote) APMC,Potato,Other,Non-FAQ,10,2025-12-06,2026-08-29,267,21.0,98.0,0,0.0
Odisha,Keonjhar,Keonjhar(Dhekikote) APMC,Pumpkin,Other,Local,9,2025-11-29,2026-08-01,246,24.5,91.0,0,0.0
Odisha,Keonjhar,Keonjhar(Dhekikote) APMC,Tomato,Other,Local,6,2025-11-29,2026-07-18,232,14.0,112.0,0,0.0
Odisha,Keonjhar,Keonjhar(Dhekikote) APMC,Tomato,Other,Non-FAQ,18,2025-12-27,2026-08-22,239,14.0,28.0,0,0.0
Odisha,Keonjhar,Saharpada APMC,Cabbage,Other,Local,27,2025-11-30,2026-08-30,274,7.5,21.0,0,0.0
Odisha,Keonjhar,Saharpada APMC,Onion,Other,Local,6,2025-12-21,2026-08-09,232,35.0,133.0,0,0.0
Odisha,Keonjhar,Saharpada APMC,Onion,Other,Medium,1,2025-12-08,2025-12-08,1,,,0,0.0
Odisha,Keonjhar,Saharpada APMC,Onion,Other,Non-FAQ,4,2026-03-08,2026-05-17,71,14.0,49.0,0,0.0
Odisha,Keonjhar,Saharpada APMC,Potato,Other,Local,5,2025-12-28,2026-08-30,246,42.0,154.0,0,0.0
Odisha,Keonjhar,Saharpada APMC,Potato,Other,Non-FAQ,5,2025-12-08,2026-04-05,119,31.5,42.0,0,0.0
Odisha,Keonjhar,Saharpada APMC,Pumpkin,Other,Local,3,2026-02-08,2026-05-31,113,56.0,105.0,0,0.0
Odisha,Keonjhar,Saharpada APMC,Tomato,Other,Large,1,2025-12-21,2025-12-21,1,,,0,0.0
Odisha,Keonjhar,Saharpada APMC,Tomato,Other,Local,9,2025-11-30,2026-06-21,204,14.0,77.0,0,0.0
Odisha,Keonjhar,Saharpada APMC,Tomato,Other,Non-FAQ,20,2026-02-15,2026-08-30,197,7.0,28.0,0,0.0
Odisha,Khurda,Balugaon APMC,Cabbage,Cabbage,Grade A,1,2026-01-16,2026-01-16,1,,,0,0.0
Odisha,Khurda,Balugaon APMC,Cabbage,Other,Grade A,7,2025-12-23,2026-01-26,35,5.5,12.0,2,33.33333333333333
Odisha,Khurda,Balugaon APMC,Onion,Bangalore-Samall,Grade A,10,2026-06-08,2026-09-03,88,5.0,31.0,1,11.11111111111111
Odisha,Khurda,Balugaon APMC,Onion,Bangalore-Samall,Grade B,1,2026-07-04,2026-07-04,1,,,0,0.0
Odisha,Khurda,Balugaon APMC,Onion,Nasik,FAQ,1,2025-11-11,2025-11-11,1,,,0,0.0
Odisha,Khurda,Balugaon APMC,Onion,Nasik,Grade A,108,2025-11-13,2026-09-02,294,2.0,18.0,50,46.728971962616825
Odisha,Khurda,Balugaon APMC,Onion,Other,Grade A,36,2026-02-15,2026-09-01,199,3.0,39.0,8,22.857142857142858
Odisha,Khurda,Balugaon APMC,Onion,Other,Local,1,2026-02-17,2026-02-17,1,,,0,0.0
Odisha,Khurda,Balugaon APMC,Potato,Jalander,FAQ,1,2025-11-11,2025-11-11,1,,,0,0.0
Odisha,Khurda,Balugaon APMC,Potato,Jalander,Grade A,2,2025-11-12,2025-11-13,2,1.0,1.0,1,100.0
Odisha,Khurda,Balugaon APMC,Potato,Kufri Giriraj,Grade A,190,2025-11-14,2026-09-03,294,1.0,7.0,135,71.42857142857143
Odisha,Khurda,Balugaon APMC,Tomato,Hybrid,FAQ,3,2025-11-10,2025-11-12,3,1.0,1.0,2,100.0
Odisha,Khurda,Balugaon APMC,Tomato,Hybrid,Grade A,168,2025-11-13,2026-09-03,295,1.0,12.0,106,63.47305389221557
Odisha,Khurda,Balugaon APMC,Tomato,Other,Grade A,2,2025-11-29,2026-05-03,156,155.0,155.0,0,0.0
Odisha,Khurda,Damana Hat APMC,Pumpkin,Other,Grade B,49,2026-04-20,2026-09-03,137,2.0,10.0,13,27.083333333333332
Odisha,Khurda,Damana Hat APMC,Tomato,Other,Grade B,22,2026-04-30,2026-08-27,120,4.0,24.0,2,9.523809523809524
Odisha,Khurda,Jatni APMC,Cabbage,Cabbage,Grade B,41,2025-11-28,2026-08-26,272,5.5,35.0,5,12.5
Odisha,Khurda,Jatni APMC,Cabbage,Other,Grade B,2,2025-11-24,2025-11-26,3,2.0,2.0,0,0.0
Odisha,Khurda,Jatni APMC,Potato,Potato,Grade B,1,2025-12-02,2025-12-02,1,,,0,0.0
Odisha,Khurda,Jatni APMC,Pumpkin,Pumpkin,Grade B,85,2025-11-24,2026-09-02,283,2.0,24.0,23,27.380952380952383
Odisha,Khurda,Jatni APMC,Tomato,Other,Grade B,45,2025-11-24,2026-09-03,284,3.5,64.0,5,11.363636363636363
Odisha,Koraput,Jeypore APMC,Cabbage,Other,Grade B,55,2026-01-17,2026-09-02,229,3.0,26.0,14,25.925925925925924
Odisha,Koraput,Jeypore APMC,Pumpkin,Pumpkin,Grade B,4,2026-02-03,2026-02-19,17,3.0,10.0,0,0.0
Odisha,Koraput,Jeypore APMC,Tomato,Other,Grade B,35,2026-01-17,2026-09-02,229,3.0,41.0,5,14.705882352941178
